attendance_id,date,status
A_9bce27,2015-11-18,Present
A_dacd1f,2015-11-19,Present
A_9aa935,2015-11-20,Present
A_ff3e47,2015-11-23,Present
A_7b9b84,2015-11-24,Present
A_5b8d3b,2015-11-25,Absent
A_97761e,2015-11-30,Present
A_d2ab9f,2015-12-01,Present
A_7c0978,2015-12-02,Present
A_c1c667,2015-12-03,Present
A_46ec47,2015-12-04,Present
A_0d5f3c,2015-12-07,Present
A_d8c900,2015-12-08,Present
A_0c56e6,2015-12-09,Present
A_73b2ad,2015-12-10,Absent
A_44a93b,2015-12-11,Absent
A_ba2512,2015-12-14,Present
A_2634e5,2015-12-15,Absent
A_4a8445,2015-12-16,Absent
A_76e07f,2015-12-17,Present
A_fb6a50,2015-12-18,Present
A_297b74,2016-01-05,Present
A_0113af,2016-01-06,Present
A_975b2d,2016-01-07,Present
A_a01c17,2016-01-08,Present
A_48a392,2016-01-11,Present
A_b60bb0,2016-01-12,Present
A_ecfda5,2016-01-13,Absent
A_dedf67,2016-01-14,Absent
A_5e33ae,2016-01-15,Absent
A_6a6959,2016-01-19,Present
A_51436e,2016-01-20,Present
A_336c8a,2016-01-21,Present
A_c62334,2016-01-22,Present
A_777628,2016-01-25,Present
A_336099,2016-01-26,Present
A_9fc0de,2016-01-27,Present
A_b2e805,2016-01-28,Absent
A_4e702f,2016-01-29,Present
A_c31bec,2016-02-01,Present
A_5f83af,2016-02-02,Present
A_7fa7b9,2016-02-03,Present
A_3547a1,2016-02-04,Present
A_e50161,2016-02-05,Present
A_8ca9a1,2016-02-08,Present
A_415281,2016-02-09,Present
A_41a3e8,2016-02-10,Present
A_4bb2be,2016-02-11,Present
A_c98183,2016-02-12,Present
A_272a48,2016-02-16,Present
A_f03396,2016-02-17,Absent
A_50e331,2016-02-18,Present
A_1175f4,2016-02-19,Present
A_4d6f5c,2016-02-22,Present
A_e8a4b1,2016-02-23,Present
A_931049,2016-02-24,Present
A_6ed038,2016-02-25,Present
A_ca0ebc,2016-02-26,Present
A_511c60,2016-02-29,Present
A_c63dbf,2016-03-01,Present
A_8a1ef0,2016-03-02,Present
A_4fb3fe,2016-03-03,Present
A_a3eb10,2016-03-04,Present
A_d60440,2016-03-07,Present
A_e0860c,2016-03-08,Present
A_d0389e,2016-03-09,Present
A_8ccd9c,2016-03-10,Present
A_c5e347,2016-03-11,Present
A_8b644f,2016-03-14,Present
A_8f2f54,2016-03-15,Present
A_eb7774,2016-03-16,Present
A_30d919,2016-03-17,Present
A_391787,2016-03-18,Present
A_08f2cf,2016-03-21,Present
A_e11d5b,2016-03-22,Tardy
A_410ba0,2016-03-23,Absent
A_b7ba18,2016-03-24,Present
A_639474,2016-03-25,Present
A_250039,2016-04-04,Present
A_7530c1,2016-04-05,Present
A_3d484b,2016-04-06,Present
A_162464,2016-04-07,Tardy
A_348dba,2016-04-08,Tardy
A_c51975,2016-04-11,Present
A_6bd866,2016-04-12,Present
A_0b17ca,2016-04-13,Present
A_c07930,2016-04-14,Present
A_e130b5,2016-04-15,Present
A_259886,2016-04-18,Present
A_66ebd7,2016-04-19,Present
A_06daf5,2016-04-20,Present
A_87d14b,2016-04-21,Present
A_9a5523,2016-04-22,Present
A_47d7c2,2016-04-25,Present
A_a10c3f,2016-04-26,Present
A_492bfc,2016-04-27,Absent
A_9e4539,2016-04-28,Present
A_85e00b,2016-04-29,Present
A_49d584,2016-05-02,Present
A_888b98,2016-05-03,Present
A_53f979,2016-05-04,Present
A_98c6e9,2016-05-05,Present
A_a95e08,2016-05-06,Absent
A_e8162b,2016-05-09,Present
A_c60a45,2016-05-10,Present
A_9d104b,2016-05-11,Present
A_643c21,2016-05-12,Present
A_78a4f2,2016-05-13,Present
A_2a8335,2016-05-16,Present
A_cb1dcc,2016-05-17,Present
A_a605f9,2016-05-18,Present
A_295bc2,2016-05-19,Present
A_2b71b0,2016-05-20,Present
A_fdb60f,2016-05-23,Present
A_d0f245,2016-05-24,Tardy
A_ccdc56,2016-05-25,Present
A_cc3080,2016-05-26,Present
A_615b35,2016-05-27,Present
A_21f9b5,2016-05-31,Present
A_a1659e,2016-06-01,Tardy
A_16b454,2016-06-02,Present
A_1c8c43,2016-06-03,Absent
A_d4dce0,2016-06-06,Present
A_9653c1,2016-06-07,Present
A_eb171b,2016-06-08,Present
A_8dd63e,2016-06-09,Tardy
A_83d6e8,2015-08-24,Present
A_55635c,2015-08-25,Present
A_272746,2015-08-26,Present
A_d6cb99,2015-08-27,Present
A_726718,2015-08-28,Present
A_820f15,2015-08-31,Present
A_6037f6,2015-09-01,Present
A_780099,2015-09-02,Present
A_64c385,2015-09-03,Present
A_664431,2015-09-04,Present
A_a07594,2015-09-08,Present
A_8f7461,2015-09-09,Present
A_81cbef,2015-09-10,Present
A_ad87e1,2015-09-11,Present
A_98a001,2015-09-14,Present
A_5f73df,2015-09-15,Present
A_8e8995,2015-09-16,Present
A_426d2f,2015-09-17,Present
A_42bb6c,2015-09-18,Present
A_a630b0,2015-09-21,Present
A_d59cdb,2015-09-22,Present
A_86bd31,2015-09-23,Present
A_26b1b0,2015-09-24,Present
A_d98485,2015-09-25,Present
A_5f4fac,2015-09-28,Present
A_d5980d,2015-09-29,Present
A_2a72b7,2015-09-30,Present
A_0e9651,2015-10-01,Present
A_a98f26,2015-10-02,Present
A_b8a37d,2015-10-05,Present
A_f449ad,2015-10-06,Present
A_edd5d9,2015-10-07,Present
A_9b9feb,2015-10-08,Present
A_95ca8e,2015-10-12,Present
A_924607,2015-10-13,Present
A_96cc3e,2015-10-14,Present
A_8c804a,2015-10-15,Present
A_6e1d79,2015-10-16,Present
A_83b0f9,2015-10-19,Present
A_48373a,2015-10-20,Present
A_88ae3f,2015-10-21,Present
A_78c13f,2015-10-22,Present
A_8d24b7,2015-10-23,Present
A_3f0b93,2015-10-26,Present
A_4fbeee,2015-10-27,Present
A_0cd0d2,2015-10-28,Present
A_4bff06,2015-10-29,Present
A_c35f07,2015-10-30,Present
A_011e03,2015-11-02,Present
A_9142f2,2015-11-03,Present
A_cf3a0c,2015-11-04,Present
A_b64922,2015-11-05,Present
A_45ec51,2015-11-06,Present
A_b1f1ce,2015-11-09,Present
A_740d95,2015-11-10,Present
A_82ed1f,2015-11-11,Present
A_184007,2015-11-12,Present
A_444c4b,2015-11-13,Present
A_ac7318,2015-11-16,Present
A_48b375,2015-11-17,Present
A_c44a09,2015-11-18,Present
A_1a8986,2015-11-19,Present
A_b6eebd,2015-11-20,Present
A_2f6080,2015-11-23,Present
A_df0037,2015-11-24,Present
A_ea379b,2015-11-25,Present
A_a73bb6,2015-11-30,Present
A_5b719b,2015-12-01,Present
A_d72833,2015-12-02,Present
A_11718c,2015-12-03,Present
A_20e651,2015-12-04,Present
A_824452,2015-12-07,Present
A_85b456,2015-12-08,Present
A_1c8428,2015-12-09,Present
A_7f5776,2015-12-10,Present
A_8a1878,2015-12-11,Present
A_958318,2015-12-14,Present
A_451239,2015-12-15,Present
A_cd805b,2015-12-16,Present
A_7c2574,2015-12-17,Present
A_8b7f20,2015-12-18,Present
A_7218e0,2016-01-05,Present
A_738045,2016-01-06,Present
A_f11207,2016-01-07,Present
A_a0b12e,2016-01-08,Present
A_a82f81,2016-01-11,Present
A_92e14c,2016-01-12,Present
A_087a06,2016-01-13,Present
A_4a6be3,2016-01-14,Present
A_d4b151,2016-01-15,Present
A_5d06fd,2016-01-19,Present
A_d97790,2016-01-20,Present
A_657d94,2016-01-21,Present
A_e2a7d7,2016-01-22,Present
A_c9eac0,2016-01-25,Present
A_a09c4a,2016-01-26,Present
A_7351cf,2016-01-27,Present
A_f2afcf,2016-01-28,Present
A_1a536b,2016-01-29,Present
A_234419,2016-02-01,Present
A_db757c,2016-02-02,Present
A_880c90,2016-02-03,Present
A_983af8,2016-02-04,Present
A_a84d01,2016-02-05,Present
A_2f0ba0,2016-02-08,Present
A_ec79c2,2016-02-09,Present
A_65a7c0,2016-02-10,Present
A_cf8b00,2016-02-11,Present
A_10dbe3,2016-02-12,Present
A_912480,2016-02-16,Present
A_aad562,2016-02-17,Tardy
A_8924fb,2016-02-18,Present
A_8a0e1e,2016-02-19,Present
A_ec89ce,2016-02-22,Present
A_704b01,2016-02-23,Present
A_69dcb3,2016-02-24,Present
A_02987b,2016-02-25,Present
A_bbf5c4,2016-02-26,Present
A_54cd75,2016-02-29,Present
A_bc830e,2016-03-01,Present
A_94efd1,2016-03-02,Present
A_a20def,2016-03-03,Present
A_18bf2a,2016-03-04,Present
A_7e2159,2016-03-07,Present
A_6b2136,2016-03-08,Present
A_958a3f,2016-03-09,Present
A_c0e4f7,2016-03-10,Present
A_898643,2016-03-11,Present
A_bba8fe,2016-03-14,Present
A_cba616,2016-03-15,Present
A_969343,2016-03-16,Present
A_fcef8d,2016-03-17,Present
A_f6a1ce,2016-03-18,Present
A_21a464,2016-03-21,Present
A_d18947,2016-03-22,Present
A_792cd4,2016-03-23,Present
A_057428,2016-03-24,Present
A_f7f590,2016-03-25,Present
A_749a80,2016-04-04,Present
A_bb4de3,2016-04-05,Present
A_3de29e,2016-04-06,Present
A_346328,2016-04-07,Present
A_5a36e0,2016-04-08,Present
A_9dddfb,2016-04-11,Present
A_04acd0,2016-04-12,Present
A_768522,2016-04-13,Present
A_87ab87,2016-04-14,Present
A_776bc6,2016-04-15,Present
A_919655,2016-04-18,Present
A_dcab9a,2016-04-19,Present
A_62d0a0,2016-04-20,Present
A_58922e,2016-04-21,Present
A_b52df2,2016-04-22,Present
A_1b46ce,2016-04-25,Present
A_1f0d0b,2016-04-26,Present
A_defe77,2016-04-27,Present
A_34624e,2016-04-28,Present
A_b5f54d,2016-04-29,Present
A_808632,2016-05-02,Present
A_a65e81,2016-05-03,Present
A_9e28ed,2016-05-04,Present
A_fd8c45,2016-05-05,Present
A_539bc8,2016-05-06,Present
A_19bf1c,2016-05-09,Present
A_18d4e4,2016-05-10,Present
A_98303e,2016-05-11,Present
A_4a33d9,2016-05-12,Present
A_abf219,2016-05-13,Present
A_f4738b,2016-05-16,Present
A_1a0c58,2016-05-17,Present
A_1c972a,2016-05-18,Present
A_de48d9,2016-05-19,Tardy
A_7bf880,2016-05-20,Present
A_d6675a,2016-05-23,Present
A_ad33d1,2016-05-24,Present
A_15e516,2016-05-25,Present
A_44d58b,2016-05-26,Present
A_e35573,2016-05-27,Present
A_ca14d0,2016-05-31,Present
A_3f09f7,2016-06-01,Present
A_7508ab,2016-06-02,Present
A_c72be8,2016-06-03,Present
A_78aa51,2016-06-06,Present
A_04fbb1,2016-06-07,Present
A_6c1312,2016-06-08,Present
A_34f497,2016-06-09,Present
A_a0467b,2015-08-24,Present
A_454314,2015-08-25,Present
A_85cbd6,2015-08-26,Present
A_4c8e21,2015-08-27,Present
A_6c8083,2015-08-28,Present
A_68d5f7,2015-08-31,Present
A_144fbf,2015-09-01,Present
A_2af531,2015-09-02,Present
A_993bea,2015-09-03,Present
A_23d498,2015-09-04,Present
A_d3802e,2015-09-08,Present
A_c32164,2015-09-09,Present
A_46dcaa,2015-09-10,Present
A_778441,2015-09-11,Present
A_b10529,2015-09-14,Tardy
A_3cc836,2015-09-15,Present
A_299aa9,2015-09-16,Present
A_6b565e,2015-09-17,Present
A_1d1a1f,2015-09-18,Present
A_d716d6,2015-09-21,Present
A_6e7c51,2015-09-22,Present
A_f5e798,2015-09-23,Present
A_f62ea8,2015-09-24,Present
A_f3e461,2015-09-25,Present
A_a2af18,2015-09-28,Absent
A_c2a85b,2015-09-29,Present
A_a3ce0c,2015-09-30,Present
A_cd50ff,2015-10-01,Present
A_166c1e,2015-10-02,Present
A_11a982,2015-10-05,Present
A_62fc09,2015-10-06,Present
A_31975f,2015-10-07,Present
A_1f53aa,2015-10-08,Present
A_ec8db4,2015-10-12,Present
A_defc1b,2015-10-13,Present
A_74510d,2015-10-14,Present
A_7f5cf2,2015-10-15,Present
A_8f2bc3,2015-10-16,Present
A_e42f42,2015-10-19,Present
A_f61982,2015-10-20,Absent
A_00a17a,2015-10-21,Present
A_183f85,2015-10-22,Present
A_b7e27b,2015-10-23,Present
A_5a3042,2015-10-26,Present
A_6d8d62,2015-10-27,Present
A_5054d3,2015-10-28,Present
A_457543,2015-10-29,Present
A_c0e630,2015-10-30,Absent
A_a2f847,2015-11-02,Absent
A_a27401,2015-11-03,Present
A_56bae4,2015-11-04,Present
A_1feab3,2015-11-05,Present
A_523548,2015-11-06,Present
A_b9589d,2015-11-09,Present
A_9a0c2f,2015-11-10,Present
A_08adac,2015-11-11,Present
A_a920d0,2015-11-12,Present
A_caae32,2015-11-13,Present
A_575370,2015-11-16,Present
A_50eb52,2015-11-17,Tardy
A_879163,2015-11-18,Present
A_eb89f8,2015-11-19,Present
A_ef08e2,2015-11-20,Present
A_4275a9,2015-11-23,Present
A_3df5ae,2015-11-24,Present
A_a6054e,2015-11-25,Present
A_e5f2b6,2015-11-30,Present
A_2d4d04,2015-12-01,Present
A_ac91bc,2015-12-02,Present
A_ff01c5,2015-12-03,Present
A_83b6f8,2015-12-04,Tardy
A_cadc97,2015-12-07,Present
A_c145d5,2015-12-08,Present
A_1e43cb,2015-12-09,Absent
A_f29492,2015-12-10,Present
A_21f1af,2015-12-11,Present
A_c5c24f,2015-12-14,Present
A_2e9c2f,2015-12-15,Present
A_792000,2015-12-16,Present
A_d888bd,2015-12-17,Present
A_c5d70c,2015-12-18,Present
A_228d0b,2016-01-05,Present
A_bcacf3,2016-01-06,Present
A_4997f0,2016-01-07,Present
A_973ba9,2016-01-08,Present
A_d82d4c,2016-01-11,Present
A_5b1649,2016-01-12,Present
A_2ff417,2016-01-13,Present
A_0b3c02,2016-01-14,Present
A_696148,2016-01-15,Present
A_245d33,2016-01-19,Present
A_13d9f0,2016-01-20,Present
A_83f6b8,2016-01-21,Present
A_9d088c,2016-01-22,Present
A_2bdcb4,2016-01-25,Present
A_98f3be,2016-01-26,Present
A_e52683,2016-01-27,Present
A_4cc882,2016-01-28,Present
A_b957f0,2016-01-29,Present
A_6ea3e5,2016-02-01,Present
A_1ce5dc,2016-02-02,Present
A_bbcf07,2016-02-03,Tardy
A_0d852d,2016-02-04,Present
A_b2225d,2016-02-05,Present
A_9b7b52,2016-02-08,Present
A_130ff5,2016-02-09,Present
A_974b32,2016-02-10,Present
A_5be60e,2016-02-11,Present
A_e85a9e,2016-02-12,Present
A_ca5530,2016-02-16,Present
A_7d8fe7,2016-02-17,Present
A_c6d26f,2016-02-18,Present
A_d84c45,2016-02-19,Present
A_b2607e,2016-02-22,Present
A_d32602,2016-02-23,Present
A_774b23,2016-02-24,Present
A_0b8450,2016-02-25,Present
A_865d4c,2016-02-26,Present
A_37498d,2016-02-29,Present
A_5a68da,2016-03-01,Present
A_9b0673,2016-03-02,Present
A_efe73b,2016-03-03,Present
A_e1386c,2016-03-04,Present
A_b7952e,2016-03-07,Present
A_7bf8e5,2016-03-08,Present
A_79bd0d,2016-03-09,Present
A_38fb5f,2016-03-10,Present
A_4ec23e,2016-03-11,Present
A_20e490,2016-03-14,Present
A_f2fa70,2016-03-15,Present
A_41ca42,2016-03-16,Present
A_b65b5b,2016-03-17,Present
A_f7a3f4,2016-03-18,Present
A_6f8043,2016-03-21,Present
A_c5ff61,2016-03-22,Present
A_592def,2016-03-23,Present
A_8a657c,2016-03-24,Present
A_9175ef,2016-03-25,Present
A_c4c8ed,2016-04-04,Present
A_7f6a00,2016-04-05,Present
A_52a14d,2016-04-06,Present
A_c07874,2016-04-07,Present
A_9b8a28,2016-04-08,Present
A_5770bd,2016-04-11,Present
A_6a4353,2016-04-12,Present
A_ebf44f,2016-04-13,Present
A_996d2d,2016-04-14,Present
A_a0684e,2016-04-15,Present
A_a336ba,2016-04-18,Present
A_da70eb,2016-04-19,Present
A_2e9d2f,2016-04-20,Present
A_bcf48e,2016-04-21,Present
A_5b827b,2016-04-22,Present
A_5d7c02,2016-04-25,Tardy
A_549fa2,2016-04-26,Present
A_4afc28,2016-04-27,Present
A_8cab56,2016-04-28,Present
A_59d932,2016-04-29,Present
A_adc6bc,2016-05-02,Present
A_2d4c73,2016-05-03,Present
A_c8c4df,2016-05-04,Present
A_11ea5f,2016-05-05,Present
A_bd7c37,2016-05-06,Present
A_eff924,2016-05-09,Present
A_e7bee2,2016-05-10,Present
A_7cb387,2016-05-11,Present
A_c00427,2016-05-12,Present
A_c7c7ed,2016-05-13,Present
A_ccd95a,2016-05-16,Present
A_2ce48b,2016-05-17,Present
A_1c12a0,2016-05-18,Present
A_3062d9,2016-05-19,Present
A_53726b,2016-05-20,Present
A_549e1a,2016-05-23,Present
A_8dbc7a,2016-05-24,Present
A_d93752,2016-05-25,Present
A_86fc5a,2016-05-26,Present
A_6fb1da,2016-05-27,Present
A_4157ae,2016-05-31,Present
A_7b022d,2016-06-01,Present
A_3d5f68,2016-06-02,Present
A_7da791,2016-06-03,Present
A_f18cd2,2016-06-06,Present
A_13f2f2,2016-06-07,Present
A_5b74ea,2016-06-08,Present
A_5d4454,2016-06-09,Absent
A_e0df51,2015-08-24,Present
A_16d5d6,2015-08-25,Present
A_442e59,2015-08-26,Present
A_b7b5a3,2015-08-27,Present
A_4c14c8,2015-08-28,Present
A_3dae75,2015-08-31,Present
A_058829,2015-09-01,Present
A_0724e8,2015-09-02,Present
A_6fdfc6,2015-09-03,Present
A_73b1fa,2015-09-04,Present
A_e17768,2015-09-08,Present
A_12b35b,2015-09-09,Present
A_bb2c9c,2015-09-10,Present
A_9be59e,2015-09-11,Present
A_5613d4,2015-09-14,Present
A_bd4533,2015-09-15,Present
A_dd64ac,2015-09-16,Present
A_2d42a7,2015-09-17,Present
A_7b7681,2015-09-18,Present
A_0afb6f,2015-09-21,Present
A_45932e,2015-09-22,Present
A_83ee75,2015-09-23,Present
A_345a1f,2015-09-24,Present
A_e27348,2015-09-25,Present
A_cc7145,2015-09-28,Present
A_fcfbe7,2015-09-29,Present
A_db08f1,2015-09-30,Present
A_b95545,2015-10-01,Present
A_b83e5a,2015-10-02,Present
A_733df4,2015-10-05,Present
A_13d2e3,2015-10-06,Present
A_21100c,2015-10-07,Present
A_599a25,2015-10-08,Present
A_9d82be,2015-10-12,Present
A_ce1a2e,2015-10-13,Present
A_77991e,2015-10-14,Present
A_9e664a,2015-10-15,Present
A_3dba1f,2015-10-16,Present
A_f35140,2015-10-19,Tardy
A_a0eac0,2015-10-20,Present
A_df37c1,2015-10-21,Present
A_fb87da,2015-10-22,Present
A_5aa7f9,2015-10-23,Present
A_e07d7d,2015-10-26,Present
A_46d2ed,2015-10-27,Present
A_4a7528,2015-10-28,Present
A_159522,2015-10-29,Present
A_5d9fb7,2015-10-30,Absent
A_f2e940,2015-11-02,Present
A_cb01de,2015-11-03,Present
A_100da3,2015-11-04,Present
A_32e2be,2015-11-05,Present
A_af4150,2015-11-06,Present
A_e9b6d7,2015-11-09,Present
A_0a705b,2015-11-10,Present
A_85fe99,2015-11-11,Present
A_df1155,2015-11-12,Present
A_94d6da,2015-11-13,Present
A_62d3ce,2015-11-16,Present
A_bebe08,2015-11-17,Present
A_944f1e,2015-11-18,Present
A_061e11,2015-11-19,Present
A_3ea74a,2015-11-20,Present
A_66201e,2015-11-23,Present
A_ba5057,2015-11-24,Present
A_34f006,2015-11-25,Present
A_a24681,2015-11-30,Present
A_80cb24,2015-12-01,Present
A_6bd7d0,2015-12-02,Present
A_660a7d,2015-12-03,Present
A_1b2457,2015-12-04,Present
A_221508,2015-12-07,Present
A_0ab29f,2015-12-08,Tardy
A_4cf255,2015-12-09,Present
A_939f78,2015-12-10,Present
A_c1a27c,2015-12-11,Present
A_5277e5,2015-12-14,Present
A_86cb8f,2015-12-15,Present
A_e8b382,2015-12-16,Tardy
A_7e523e,2015-12-17,Present
A_f9e7ce,2015-12-18,Present
A_cc030b,2016-01-05,Present
A_9f8ac3,2016-01-06,Present
A_9fca19,2016-01-07,Present
A_e87c22,2016-01-08,Present
A_95ffef,2016-01-11,Present
A_76ac93,2016-01-12,Present
A_b57607,2016-01-13,Present
A_18e5c5,2016-01-14,Present
A_91a853,2016-01-15,Present
A_bee7b4,2016-01-19,Present
A_b9e9e6,2016-01-20,Present
A_38309f,2016-01-21,Present
A_62716e,2016-01-22,Present
A_e79c55,2016-01-25,Present
A_7ad652,2016-01-26,Present
A_86c92e,2016-01-27,Present
A_38472c,2016-01-28,Present
A_936a97,2016-01-29,Present
A_ec4399,2016-02-01,Present
A_1f43dc,2016-02-02,Present
A_42e0a2,2016-02-03,Present
A_1bfba8,2016-02-04,Present
A_0444cb,2016-02-05,Present
A_36ba23,2016-02-08,Present
A_0adf79,2016-02-09,Present
A_de529d,2016-02-10,Present
A_3e2b64,2016-02-11,Present
A_2b156c,2016-02-12,Present
A_56ff0f,2016-02-16,Present
A_7bd2d0,2016-02-17,Present
A_fdf614,2016-02-18,Present
A_596749,2016-02-19,Present
A_406364,2016-02-22,Present
A_28bb5b,2016-02-23,Present
A_657b2e,2016-02-24,Present
A_a1ec79,2016-02-25,Present
A_87c4db,2016-02-26,Present
A_8c084d,2016-02-29,Present
A_8c18e4,2016-03-01,Present
A_20a21e,2016-03-02,Present
A_8a8058,2016-03-03,Present
A_6a4097,2016-03-04,Present
A_23ffe1,2016-03-07,Present
A_f42851,2016-03-08,Present
A_9c9460,2016-03-09,Present
A_4a99e5,2016-03-10,Present
A_3d1447,2016-03-11,Present
A_6910e3,2016-03-14,Present
A_e2dabd,2016-03-15,Present
A_ceca8a,2016-03-16,Present
A_b14f89,2016-03-17,Tardy
A_f792c1,2016-03-18,Present
A_5124f6,2016-03-21,Present
A_356f5a,2016-03-22,Present
A_373172,2016-03-23,Present
A_0e0fa9,2016-03-24,Present
A_40fb1e,2016-03-25,Present
A_b4f291,2016-04-04,Present
A_4443f0,2016-04-05,Present
A_cf03a0,2016-04-06,Present
A_23adb4,2016-04-07,Present
A_a9c85d,2016-04-08,Present
A_6d8e95,2016-04-11,Present
A_97a98f,2016-04-12,Present
A_337cda,2016-04-13,Present
A_925341,2016-04-14,Present
A_f178ea,2016-04-15,Present
A_2345eb,2016-04-18,Present
A_c06f28,2016-04-19,Present
A_deba95,2016-04-20,Present
A_b4dcf7,2016-04-21,Present
A_f41285,2016-04-22,Present
A_cfd5d6,2016-04-25,Present
A_544049,2016-04-26,Present
A_c6b18a,2016-04-27,Present
A_be41df,2016-04-28,Present
A_207df0,2016-04-29,Present
A_ec2b7a,2016-05-02,Present
A_db2963,2016-05-03,Present
A_c4cfd7,2016-05-04,Present
A_fb544b,2016-05-05,Present
A_a0f4a8,2016-05-06,Present
A_8c537e,2016-05-09,Present
A_899d73,2016-05-10,Present
A_d9e183,2016-05-11,Present
A_fcb5a7,2016-05-12,Present
A_a66563,2016-05-13,Present
A_a4d5d6,2016-05-16,Present
A_e6c13f,2016-05-17,Present
A_ccccde,2016-05-18,Present
A_d22062,2016-05-19,Present
A_43af5d,2016-05-20,Present
A_aac931,2016-05-23,Present
A_85ac82,2016-05-24,Present
A_d5d270,2016-05-25,Present
A_f32ec1,2016-05-26,Present
A_c8f65b,2016-05-27,Present
A_9db275,2016-05-31,Present
A_c80e1c,2016-06-01,Present
A_0c5c82,2016-06-02,Present
A_b5468f,2016-06-03,Present
A_18f41e,2016-06-06,Present
A_c3d610,2016-06-07,Present
A_16cfc2,2016-06-08,Present
A_e9815d,2016-06-09,Present
A_5ca61b,2015-08-24,Present
A_4167d4,2015-08-25,Present
A_f73215,2015-08-26,Present
A_3d6c39,2015-08-27,Present
A_837e63,2015-08-28,Tardy
A_67500c,2015-08-31,Present
A_fede1b,2015-09-01,Present
A_91da30,2015-09-02,Present
A_918067,2015-09-03,Present
A_528b14,2015-09-04,Present
A_ee8218,2015-09-08,Present
A_dbfc0a,2015-09-09,Present
A_c78783,2015-09-10,Present
A_5f700f,2015-09-11,Present
A_bb443b,2015-09-14,Present
A_2659e2,2015-09-15,Present
A_e7c670,2015-09-16,Present
A_640fca,2015-09-17,Present
A_a0ebf0,2015-09-18,Present
A_f9c71f,2015-09-21,Present
A_7a5d93,2015-09-22,Present
A_a2caf6,2015-09-23,Present
A_13cebf,2015-09-24,Present
A_4886bb,2015-09-25,Present
A_1a172f,2015-09-28,Present
A_d4d5d1,2015-09-29,Present
A_39fe3f,2015-09-30,Tardy
A_5f3258,2015-10-01,Present
A_c79b25,2015-10-02,Present
A_94dd0f,2015-10-05,Present
A_c2ed4b,2015-10-06,Present
A_44d2b0,2015-10-07,Present
A_5de3c6,2015-10-08,Present
A_65b2f7,2015-10-12,Present
A_638c5e,2015-10-13,Present
A_8a280f,2015-10-14,Present
A_8dde79,2015-10-15,Present
A_49af3f,2015-10-16,Present
A_069bb8,2015-10-19,Present
A_fa4fe7,2015-10-20,Present
A_34942f,2015-10-21,Present
A_73ce11,2015-10-22,Present
A_d6cf9e,2015-10-23,Present
A_ebdaf1,2015-10-26,Present
A_d1a296,2015-10-27,Present
A_bb161e,2015-10-28,Present
A_daebc9,2015-10-29,Present
A_c63eca,2015-10-30,Present
A_1d04ec,2015-11-02,Present
A_fd5e0d,2015-11-03,Present
A_f85701,2015-11-04,Present
A_8bc35a,2015-11-05,Present
A_34b5da,2015-11-06,Present
A_11fa3d,2015-11-09,Present
A_3d962d,2015-11-10,Present
A_7227d2,2015-11-11,Present
A_05a605,2015-11-12,Present
A_90f05e,2015-11-13,Present
A_0662f0,2015-11-16,Present
A_f92178,2015-11-17,Present
A_85fc21,2015-11-18,Present
A_424613,2015-11-19,Present
A_e4d5c0,2015-11-20,Present
A_f9f6fc,2015-11-23,Present
A_d67213,2015-11-24,Present
A_d77fa5,2015-11-25,Present
A_eb68d9,2015-11-30,Present
A_f51269,2015-12-01,Present
A_9b64ce,2015-12-02,Present
A_a5e5b8,2015-12-03,Present
A_e1f661,2015-12-04,Present
A_53ef01,2015-12-07,Present
A_9417e4,2015-12-08,Present
A_8577a0,2015-12-09,Present
A_2bc965,2015-12-10,Present
A_10fa80,2015-12-11,Present
A_f46326,2015-12-14,Present
A_aef913,2015-12-15,Present
A_23a126,2015-12-16,Present
A_393f18,2015-12-17,Present
A_99ca6c,2015-12-18,Present
A_45a64b,2016-01-05,Present
A_6dbb93,2016-01-06,Present
A_cb84be,2016-01-07,Present
A_0d0f29,2016-01-08,Tardy
A_aee556,2016-01-11,Present
A_61758e,2016-01-12,Present
A_ed7d47,2016-01-13,Present
A_be8abd,2016-01-14,Present
A_c16341,2016-01-15,Present
A_eb5c08,2016-01-19,Present
A_544e28,2016-01-20,Present
A_2112f9,2016-01-21,Present
A_2c9d71,2016-01-22,Present
A_ff0790,2016-01-25,Present
A_1381a1,2016-01-26,Present
A_11b9e6,2016-01-27,Present
A_be6812,2016-01-28,Present
A_0c5d7c,2016-01-29,Present
A_40ceb6,2016-02-01,Present
A_f00d9a,2016-02-02,Present
A_daab99,2016-02-03,Present
A_258755,2016-02-04,Present
A_fb721c,2016-02-05,Present
A_2fe680,2016-02-08,Present
A_7cf8e7,2016-02-09,Present
A_e767d9,2016-02-10,Present
A_dbbf0c,2016-02-11,Present
A_b06ea7,2016-02-12,Present
A_b838c0,2016-02-16,Present
A_d4d467,2016-02-17,Present
A_7d2304,2016-02-18,Present
A_ca42f6,2016-02-19,Present
A_6db7a3,2016-02-22,Present
A_24aded,2016-02-23,Present
A_82b222,2016-02-24,Present
A_20801d,2016-02-25,Present
A_a15b08,2016-02-26,Present
A_3630e8,2016-02-29,Present
